"","rating_id","candidate_id","sig_id","rating","rating_name","timespan","rating_text","category_id_1","category_name_1","category_id_2","category_name_2","category_id_3","category_name_3","category_id_4","category_name_4","category_id_5","category_name_5"
"864","5796","28253","1757","100","Positions","2010","Representative Raul Grijalva supported the interests of the Teachers of English to Speakers of Other Languages (TESOL) 100 percent in 2010.","27","Education",NA,NA,NA,NA,NA,NA,NA,NA
"865","5807","28253","1788","25","Positions","2010","Representative Raul Grijalva supported the interests of the National Lumber and Building Material Dealers Association 25 percent in 2010.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"866","5816","28253","1343","70","Positions","2010","Representative Raul Grijalva supported the interests of the Federally Employed Women 70 percent in 2010.","3","Employment and Affirmative Action","68","Women",NA,NA,NA,NA,NA,NA
"867","5828","28253","668","11","Positions","2010","Representative Raul Grijalva supported the interests of the American Security Council Foundation 11 percent in 2010.","27","Education","32","Foreign Affairs","61","National Security",NA,NA,NA,NA
"868","5829","28253","884","100","Positions","2010","Representative Raul Grijalva supported the interests of the American Public Health Association 100 percent in 2010.","38","Health and Health Care",NA,NA,NA,NA,NA,NA,NA,NA
"869","5836","28253","872","7","Positions on Tax and Spending","2010","Representative Raul Grijalva supported reasonable tax and spending policies as defined by the National Taxpayers Union 7 percent of the time in 2010.","10","Budget, Spending and Taxes",NA,NA,NA,NA,NA,NA,NA,NA
"870","5838","28253","755","13","Positions","2010","Representative Raul Grijalva supported the interests of the United States Chamber of Commerce 13 percent in 2010.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"871","5843","28253","1734","0","Positions","2010","On the votes used to calculate its ratings, The Club for Growth attaches more value to those votes it considers more important. For 2010, The Club for Growth gave Representative Raul Grijalva a rating of 0 percent.","86","Fiscally Conservative","111","Taxes",NA,NA,NA,NA,NA,NA
"872","5844","28253","1110","88","Positions","2010","Representative Raul Grijalva supported the interests of the Peace Action 88 percent in 2010.","32","Foreign Affairs",NA,NA,NA,NA,NA,NA,NA,NA
"873","5845","28253","1578","100","Positions","2010","Representative Raul Grijalva supported the interests of Planned Parenthood Action Fund 100 percent in 2010.","38","Health and Health Care","75","Reproduction",NA,NA,NA,NA,NA,NA
"874","5940","28253","13","7","Positions","2010","Representative Raul Grijalva supported the interests of the Council for Citizens Against Government Waste 7 percent in 2010.","90","Government Budget and Spending","36","Government Operations",NA,NA,NA,NA,NA,NA
"875","5975","28253","1699","75","Positions (House Only)","2010",NA,"47","Military Personnel",NA,NA,NA,NA,NA,NA,NA,NA
"876","5994","28253","978","90","Positions","2010",NA,"13","Civil Liberties and Civil Rights","45","Liberal","110","Socially Liberal",NA,NA,NA,NA
"877","6006","28253","1970","100","Positions","2010",NA,"80","Minors and Children",NA,NA,NA,NA,NA,NA,NA,NA
"878","6271","28253","1627","10","Positions (May 2010 - September 2010)","2010",NA,"17","Conservative","107","Religion","109","Socially Conservative",NA,NA,NA,NA
"879","6788","28253","1658","11","Positions","2010","Representative Raul Grijalva supported the interests of the FreedomWorks 11 percent in 2010.","86","Fiscally Conservative","111","Taxes",NA,NA,NA,NA,NA,NA
"880","6899","28253","766","44","Positions","2010","Representative Raul Grijalva supported the interests of the American Library Association 44 percent in 2010.","7","Arts, Entertainment, and History","27","Education",NA,NA,NA,NA,NA,NA
"881","7404","28253","1065","100","Positions (House only)","2010","Representative Raul Grijalva supported the interests of the Latin America Working Group 100 percent in 2010.","32","Foreign Affairs",NA,NA,NA,NA,NA,NA,NA,NA
"882","8604","28253","1226","0","Positions","2010","Representative Raul Grijalva supported the interests of the Gun Owners of America 0 percent in 2010.","37","Guns",NA,NA,NA,NA,NA,NA,NA,NA
"883","9401","28253","38","50","Positions (House Only)","2010","Representative Raul Grijalva supported the interests of the American Congress of Obstetricians and Gynecologists 50 percent in 2010.","38","Health and Health Care","68","Women",NA,NA,NA,NA,NA,NA
"884","9628","28253","1161","92","Positions","2010","Representative Raul Grijalva supported the interests of the American Federation of Labor and Congress of Industrial Organizations (AFL-CIO) 92 percent in 2010.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"885","9629","28253","1161","97","Lifetime Scores","2010","Representative Raul Grijalva supported the interests of the American Federation of Labor and Congress of Industrial Organizations (AFL-CIO) 97 percent in 2010.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"886","9635","28253","755","28","Lifetime Positions","2010","Representative Raul Grijalva supported the interests of the United States Chamber of Commerce 28 percent in 2010.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"887","9641","28253","2555","100","Positions","2010","Representative Raul Grijalva supported the interests of the Plug in America 100 percent in 2010.","11","Business and Consumers","108","Science, Technology and Communication",NA,NA,NA,NA,NA,NA
"888","11254","28253","1425","67","Positions","2010","Representative Raul Grijalva supported the interests of the Americans for the Arts Action Fund 67 percent in 2010.","7","Arts, Entertainment, and History","27","Education",NA,NA,NA,NA,NA,NA
"889","5132","28253","1467","0","Positions","2009-2010","Representative Raul Grijalva supported the interests of the Christian Coalition of America 0 percent in 2009-2010.","31","Family","107","Religion","109","Socially Conservative",NA,NA,NA,NA
"890","5198","28253","1294","0","Positions","2009-2010","Representative Raul Grijalva supported the interests of the Small Business & Entrepreneurship Council 0 percent in 2009-2010.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"891","5395","28253","164","100","Positions","2009-2010","Representative Raul Grijalva supported the interests of the American Association of University Women 100 percent in 2009-2010.","93","Higher Education","68","Women",NA,NA,NA,NA,NA,NA
"892","5396","28253","1378","94","Positions","2009-2010","Representative Raul Grijalva supported the interests of the American Civil Liberties Union (ACLU) 94 percent in 2009-2010.","13","Civil Liberties and Civil Rights",NA,NA,NA,NA,NA,NA,NA,NA
"893","5398","28253","970","40","Positions","2009-2010","On the votes that the USA Engage considered to be the most important in 2009-2010, Representative Raul Grijalva voted their preferred position 40 percent of the time.","32","Foreign Affairs","63","Trade",NA,NA,NA,NA,NA,NA
"894","5400","28253","1497","5","Positions","2009-2010","Representative Raul Grijalva supported the interests of the American Family Association 5 percent in 2009-2010.","31","Family","107","Religion","109","Socially Conservative",NA,NA,NA,NA
"895","5401","28253","1783","17","U.S. House Score","2009-2010","Representative Raul Grijalva supported the interests of the United States English 17 percent in 2009-2010.","40","Immigration",NA,NA,NA,NA,NA,NA,NA,NA
"896","5406","28253","611","33","Positions","2009-2010","Representative Raul Grijalva supported the interests of the American Farm Bureau Federation 33 percent in 2009-2010.","4","Agriculture and Food",NA,NA,NA,NA,NA,NA,NA,NA
"897","5409","28253","990","90","Positions","2009-2010","Representative Raul Grijalva supported the interests of the Washington Report on Middle East Affairs (WRMEA) 90 percent in 2009-2010.","32","Foreign Affairs",NA,NA,NA,NA,NA,NA,NA,NA
"898","5642","28253","1542","100","Positions (House)","2009-2010","Representative Raul Grijalva supported the interests of the American Immigration Lawyers Association 100 percent in 2009-2010.","40","Immigration","99","Legal",NA,NA,NA,NA,NA,NA
"899","5668","28253","503","37","Positions","2009-2010","Representative Raul Grijalva supported the interests of the Associated General Contractors of America 37 percent in 2009-2010.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"900","5673","28253","1704","100","House of Representatives Score","2009-2010","Representative Raul Grijalva supported the interests of the Big Cat Rescue 100 percent in 2009-2010.","5","Animals and Wildlife",NA,NA,NA,NA,NA,NA,NA,NA
"901","5677","28253","1086","0","Positions","2009-2010","Representative Raul Grijalva supported the interests of the Campaign for Working Families 0 percent in 2009-2010.","2","Abortion","17","Conservative","31","Family","109","Socially Conservative",NA,NA
"902","5690","28253","83","89","Positions","2009-2010","Representative Raul Grijalva supported the interests of the Communications Workers of America 89 percent in 2009-2010.","43","Labor Unions","41","Technology and Communication",NA,NA,NA,NA,NA,NA
"903","5691","28253","134","0","Positions","2009-2010","Representative Raul Grijalva supported the interests of the Concerned Women for America 0 percent in 2009-2010.","17","Conservative","107","Religion","109","Socially Conservative","68","Women",NA,NA
"904","5694","28253","109","86","Positions","2009-2010","Representative Raul Grijalva supported the interests of the Defenders of Wildlife Action Fund 86 percent in 2009-2010.","5","Animals and Wildlife","30","Environment",NA,NA,NA,NA,NA,NA
"905","5708","28253","300","0","Positions","2009-2010","Representative Raul Grijalva supported the interests of the Federation for American Immigration Reform 0 percent in 2009-2010.","40","Immigration",NA,NA,NA,NA,NA,NA,NA,NA
"906","5716","28253","1256","100","Positions","2009-2010","Representative Raul Grijalva supported the interests of the Human Rights Campaign 100 percent in 2009-2010.","13","Civil Liberties and Civil Rights","76","Sexual Orientation and Gender Identity",NA,NA,NA,NA,NA,NA
"907","5727","28253","1002","93","Positions","2009-2010","Representative Raul Grijalva supported the interests of the International Brotherhood of Teamsters 93 percent in 2009-2010.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"908","5728","28253","1773","0","Positions","2009-2010","Representative Raul Grijalva supported the interests of the International Foodservice Distributors Association 0 percent in 2009-2010.","88","Food Processing and Sales","43","Labor Unions",NA,NA,NA,NA,NA,NA
"909","5730","28253","1695","21","Positions","2009-2010","Representative Raul Grijalva supported the interests of the International Warehouse Logistics Association 21 percent in 2009-2010.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"910","5734","28253","169","100","Positions","2009-2010","Representative Raul Grijalva supported the interests of the Leadership Conference on Civil and Human Rights 100 percent in 2009-2010.","13","Civil Liberties and Civil Rights",NA,NA,NA,NA,NA,NA,NA,NA
"911","5737","28253","1012","92","Positions","2009-2010","Representative Raul Grijalva supported the interests of the League of Conservation Voters 92 percent in 2009-2010.","30","Environment",NA,NA,NA,NA,NA,NA,NA,NA
"912","5749","28253","54","100","Positions","2009-2010","Representative Raul Grijalva supported the interests of the National Association for College Admission Counseling (NACAC) 100 percent in 2009-2010.","93","Higher Education",NA,NA,NA,NA,NA,NA,NA,NA
"913","5751","28253","679","100","U.S. House Score","2009-2010","Representative Raul Grijalva supported the interests of the National Association for the Self-Employed 100 percent in 2009-2010.","11","Business and Consumers","3","Employment and Affirmative Action",NA,NA,NA,NA,NA,NA
"914","5761","28253","893","100","Positions","2009-2010","Representative Raul Grijalva supported the interests of the National Association for the Advancement of Colored People (NAACP) 100 percent in 2009-2010.","13","Civil Liberties and Civil Rights",NA,NA,NA,NA,NA,NA,NA,NA
"915","5765","28253","504","35","Positions","2009-2010","Representative Raul Grijalva supported the interests of the National Association of Manufacturers 35 percent in 2009-2010.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"916","5771","28253","1488","100","House of Representatives Score","2009-2010","Representative Raul Grijalva supported the interests of the National Family Planning & Reproductive Health Association 100 percent in 2009-2010.","38","Health and Health Care","75","Reproduction",NA,NA,NA,NA,NA,NA
"917","5780","28253","471","0","Positions","2009-2010","Representative Raul Grijalva supported the interests of the National Retail Federation (NRF) 0 percent in 2009-2010.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
